,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
235930,Sedum triangulosepalum T.S.Liu & N.J.Chung,Sedum microsepalum Hayata,Sedum microsepalum Hayata,Sedum microsepalum Hayata,Sedum triangulisepalum T.S.Liu & N.J.Chung ex T.C.Hsu & S.W.Chung
235998,Sedum taiwanianum S.S.Ying,Sedum nokoense Yamam.,Sedum nokoense Yamam.,Sedum nokoense Yamam.,Sedum taiwanianum S.S.Ying
236027,Spinacia glabra Mill.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236136,Spinacia spinosa Moench,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236137,Spinacia oleracea var. spinosa (Moench) Peterm.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236138,Spinacia inermis Moench,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236139,Spinacia domestica Borkh.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236140,Spinacia sessiliflora Stokes,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236141,Spinacia oleracea var. subspontanea Girenko,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236142,Spinacia oleracea var. bullata Girenko,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236143,Spinacia oleracea subsp. orientalis Girenko,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236145,Spinacia oleracea convar. rotundifolia Alef.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236146,Spinacia oleracea var. kochii Alef.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236147,Spinacia oleracea var. heinemannii Alef.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236148,Spinacia oleracea var. hyemalis Alef.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236149,Spinacia oleracea convar. acutifolia Alef.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236150,Spinacia oleracea var. helvetica Alef.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236151,Spinacia oleracea var. gaudinii Alef.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236152,Spinacia oleracea var. moenchii Alef.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236153,Spinacia oleracea var. erfurtensis Alef.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236154,Spinacia oleracea var. laevis Nois.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236155,Spinacia oleracea subsp. spinosa (Moench) Čelak.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236156,Spinacia oleracea subsp. spinosa Arcang.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea subsp. oleracea
236554,Sedum anglicum var. hudsonianum (Lange) Willk.,Sedum anglicum Huds.,Sedum anglicum Huds.,Sedum anglicum Huds.,Sedum anglicum subsp. anglicum
236556,Sedum anglicum var. pyrenaicum (Lange) Willk.,Sedum anglicum Huds.,Sedum anglicum Huds.,Sedum anglicum Huds.,Sedum anglicum subsp. pyrenaicum Lange
236584,Sedum album var. setulosum Lindstr.,Sedum album L.,Sedum album L.,Sedum album L.,Sedum album subsp. album
236585,Sedum album f. rubellum Lindstr.,Sedum album L.,Sedum album L.,Sedum album L.,Sedum album subsp. album
236586,Sedum album f. virens Lindstr.,Sedum album L.,Sedum album L.,Sedum album L.,Sedum album subsp. album
236671,Silene acaulis var. angustifolia Costa,Silene acaulis (L.) Jacq.,Silene acaulis (L.) Jacq.,Silene acaulis (L.) Jacq.,Silene acaulis subsp. acaulis
236727,Sagina apetala var. melanopotamica Speg.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina procumbens subsp. procumbens
236729,Sagina apetala var. paludosa Speg.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina procumbens subsp. procumbens
236730,Sagina filicaulis Jord.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina filicaulis Jord.
236817,Sagina procumbens var. erecta H.Post,Sagina procumbens L.,Sagina procumbens L.,Sagina procumbens L.,Sagina procumbens subsp. procumbens
236852,Spergularia nobreana Samp.,Sagina hawaiensis Pax,Sagina hawaiensis Pax,Sagina hawaiensis Pax,Spergularia media subsp. media
236861,Melandrium nyalamense L.H.Zhou,Silene cashmeriana (Royle ex Benth.) Majumdar,Silene cashmeriana (Royle ex Benth.) Majumdar,Silene cashmeriana (Royle ex Benth.) Majumdar,Silene nyalamensis (L.H.Zhou) Lidén
236900,Silene arvatica var. intermedia Caball.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata subsp. ciliata
236902,Silene ciliata var. arvatica (Lag.) Pau,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata subsp. ciliata
236903,Silene ciliata var. elegans (Link ex Brot.) Pau & Merino,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata subsp. ciliata
236904,Silene ciliata proles elegans (Link ex Brot.) Samp.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata subsp. ciliata
236905,Silene ciliata var. geniculata (Pourr.) DC.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata subsp. ciliata
236906,Silene ciliata var. hispanica Amo,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata subsp. ciliata
236907,Silene ciliata var. pyrenaica Amo,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata Pourr.,Silene ciliata subsp. ciliata
236914,Silene colorata var. lanigera Sennen,Silene colorata Poir.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata subsp. colorata
236915,Silene colorata var. parviflora (Willk.) Willk.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata subsp. colorata
236916,Silene bipartita var. parviflora (Willk.) Lange,Silene colorata Poir.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata subsp. colorata
236917,Silene bipartita var. vulgaris Willk.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata subsp. colorata
236919,Silene sericea var. balearica Willk.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata subsp. colorata
236921,Silene sericea var. lasiocalyx (Soy.-Will. & Godr.) C.Vicioso,Silene colorata Poir.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata subsp. trichocalycina (Fenzl) Maire
236922,Silene sericea var. vulgaris Willk. ex F.N.Williams,Silene colorata Poir.,Silene colorata Poir.,Silene colorata Poir.,Silene colorata subsp. colorata
236936,Lychnis flos-cuculi f. micropetala Neuman,Silene flos-cuculi (L.) Greuter & Burdet,Silene flos-cuculi (L.) Greuter & Burdet,Silene flos-cuculi (L.) Greuter & Burdet,Silene flos-cuculi subsp. flos-cuculi
237062,Silene nodulosa var. peduncularis Fenzl ex Boiss.,Silene behboudiana Rech.f. & Esfand.,Silene behboudiana Rech.f. & Esfand.,Silene behboudiana Rech.f. & Esfand.,Silene behboudiana subsp. behboudiana
237064,Silene nodulosa var. shiraziana Boiss.,Silene behboudiana Rech.f. & Esfand.,Silene behboudiana Rech.f. & Esfand.,Silene behboudiana Rech.f. & Esfand.,Silene behboudiana subsp. behboudiana
237574,Silene ambigua var. littoralis Willk.,Silene secundiflora Otth,Silene secundiflora Otth,Silene secundiflora Otth,Silene secundiflora subsp. secundiflora
237592,Silene pseudolinum Ramond ex DC.,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237593,Silene patula Lag. ex Dufour,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237594,Silene babylonica Boiss. & Noë,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237595,Silene armeria Asso,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237596,Silene inaperta DC.,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237597,Silene erigens Willd. ex Rohrb.,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237598,Silene crispa Poir.,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237599,Silene glutinosa Dufour ex Cambess.,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237600,Silene undulata Pourr. ex Willk. & Lange,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237601,Silene rubella var. bifida Maire,Silene rubella L.,Silene rubella L.,Silene diversifolia subsp. bergiana (Lindm.) L.Medina,Silene diversifolia subsp. diversifolia
237694,Silene clandestina var. angustifolia Otth,Silene portensis L.,Silene portensis L.,Silene portensis L.,Silene portensis subsp. portensis
237707,Silene angistoma Fenzl ex Boiss.,Silene persica Boiss.,Silene persica Boiss.,Silene persica Boiss.,Silene persica subsp. persica
237708,Silene dictyoneura Rech.f. & Esfand.,Silene persica Boiss.,Silene persica Boiss.,Silene persica Boiss.,Silene persica subsp. persica
237815,Spergula arvensis subsp. pseudomorisonii Iverus,Spergula arvensis L.,Spergula arvensis L.,Spergula arvensis L.,Spergula arvensis subsp. arvensis
237816,Spergula arvensis var. oligogonata Holmb.,Spergula arvensis L.,Spergula arvensis L.,Spergula arvensis L.,Spergula arvensis subsp. arvensis
237818,Spergula arvensis var. chieusseana (Pomel) Batt.,Spergula arvensis L.,Spergula arvensis L.,Spergula arvensis L.,Spergula arvensis subsp. chieusseana (Pomel) Briq.
237952,Silene soskae Černjavski,Silene supina M.Bieb.,Silene supina M.Bieb.,Silene supina M.Bieb.,Silene supina subsp. supina
238312,Silene neglecta Ten.,Silene mutabilis L.,Silene mutabilis L.,Silene nocturna subsp. nocturna,Silene neglecta Ten.
238324,Silene mesatlantica var. macrotricha Emb. & Maire,Silene mesatlantica Maire,Silene mesatlantica Maire,Silene mesatlantica Maire,Silene mesatlantica subsp. mesatlantica
238377,Silene sericea var. apetala (Willd.) Knoche,Silene nocturna L.,Silene nocturna L.,Silene nocturna L.,Silene apetala Willd.
238378,Silene nocturna var. micrantha Willk.,Silene nocturna L.,Silene nocturna L.,Silene nocturna L.,Silene nocturna subsp. nocturna
238379,Silene nocturna var. valdeciliata Sennen,Silene nocturna L.,Silene nocturna L.,Silene nocturna L.,Silene nocturna subsp. nocturna
238596,Sempervivum × fauconnettii var. flavipilum (Hausm. ex Saut.) G.D.Rowley,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238597,Sempervivum × chavinii Lagger,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238598,Sempervivum × fauconnettii var. rubellum (Timb.-Lagr.) G.D.Rowley,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238599,Sempervivum × flavipilum Hausm. ex Saut.,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238600,Sempervivum × chanousianum Pavar.,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238601,Sempervivum lautareticum Lamotte,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238602,Sempervivum arachnoideum subsp. fauconnetii (Reut.) Nyman,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238603,Sempervivum × longifolium Schnittsp. ex Lagger,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238604,Sempervivum × angustifolium A.Kern.,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238605,Sempervivum × hausmannii C.B.Lehm. & Schnittsp.,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238606,Sempervivum × heerianum Brügger,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238607,Sempervivum × fauconnetii Reut.,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238608,Sempervivum × funkii Le Jol. ex Nyman,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238609,Sempervivum × fontanae Brügger,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238610,Sempervivum × rubellum Timb.-Lagr.,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238611,Sempervivum × schnittspahnii Lagger,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238612,Sempervivum × thomayeri Correvon,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238613,Sempervivum × tissieri Lagger,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238614,Sempervivum × villosulum Rouy & E.G.Camus,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238615,Sempervivum × pyrenaicum Lamotte,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238616,Sempervivum × pseudoarachnoideum Lamotte,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238617,Sempervivum × penicellatum C.B.Lehm. & Schnittsp.,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238618,Sempervivum × piliferum Jord.,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238619,Sempervivum × pilosella C.B.Lehm. & Schnittsp.,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238620,Sempervivum × pomelii Lamotte,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum
238707,Jovibarba hirta subsp. hirtella (Schott ex Fuss) Soó,Sempervivum globiferum subsp. arenarium (W.D.J.Koch) 't Hart & Bleij,Sempervivum globiferum subsp. arenarium (W.D.J.Koch) 't Hart & Bleij,Sempervivum globiferum subsp. arenarium (W.D.J.Koch) 't Hart & Bleij,Sempervivum globiferum subsp. hirtum (L.) 't Hart & Bleij
238717,Sedum uniflorum Hook. & Arn.,Sedum sasakii Hayata,Sedum sasakii Hayata,Sedum sasakii Hayata,Sedum ryukyuense Takuro Ito
239200,Swartzia acutifolia var. parvipetala R.S.Cowan,Swartzia acutifolia Vogel,Swartzia acutifolia Vogel,Swartzia acutifolia Vogel,Swartzia parvipetala (R.S.Cowan) Mansano
239550,Leucadendron salignum R.Br.,Leucadendron salignum P.J.Bergius,Leucadendron salignum P.J.Bergius,Leucadendron salignum P.J.Bergius,Leucadendron xanthoconus (Kuntze) K.Schum.
239803,Euparea lanceola Baudo,Lysimachia buxifolia Molina,Lysimachia buxifolia Molina,"Lysimachia amoena (Sol. ex Gaertn.) Hassemer, Funez & R.Trevis.","Lysimachia lanceola (Baudo) Hassemer, Funez & R.Trevis."
239811,Anagallis alternifolia f. erecta R.Knuth,Lysimachia buxifolia Molina,Lysimachia buxifolia Molina,"Lysimachia amoena (Sol. ex Gaertn.) Hassemer, Funez & R.Trevis.","Lysimachia lanceola (Baudo) Hassemer, Funez & R.Trevis."
239874,Lasiodiscus chevalieri Hutch.,Lasiodiscus mildbraedii Engl.,Lasiodiscus mildbraedii Engl.,Lasiodiscus mildbraedii Engl.,Lasiodiscus chevalieri Hutch.
240287,Statice reticulata Gouan,Limonium virgatum (Willd.) Fourr.,Limonium virgatum (Willd.) Fourr.,Limonium virgatum (Willd.) Fourr.,Limonium binervosum (G.E.Sm.) C.E.Salmon
240691,Statice ciliata (Lange) Rothm.,Limonium durieui (Girard) Kuntze,Limonium durieui (Girard) Kuntze,Limonium durieui (Girard) Kuntze,Armeria ciliata (Lange) Nieto Fel.
240770,Statice dodartii Girard,Limonium binervosum (G.E.Sm.) C.E.Salmon,Limonium binervosum (G.E.Sm.) C.E.Salmon,Limonium binervosum (G.E.Sm.) C.E.Salmon,Limonium dodartii (Girard) Kuntze
241010,Solanum ridleyanum Wernham,Lycianthes moszkowskii (Bitter) Bitter,Lycianthes moszkowskii (Bitter) Bitter,Lycianthes moszkowskii (Bitter) Bitter,Lycianthes impar (Warb.) Bitter
241287,Solanum lentum var. echinatum Dunal,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241288,Solanum cumanense Willd.,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241289,Lycianthes variifolia Standl.,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241290,Solanum decemfidum Pav. ex Dunal,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241291,Lycianthes recticarpa Rusby,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241292,Solanum declinatum Sessé & Moc.,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241293,Lycianthes lenta var. endopolytricha Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241294,Lycianthes lenta var. endopsila Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241295,Solanum fugax Bertero ex Dunal,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241296,Lycianthes lenta var. utrinquemollis Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
241297,Solanum neglectum Bertero ex Dunal,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta (Cav.) Bitter,Lycianthes lenta var. lenta
